field_stock_refno,field_stock_location,field_stock_certno,field_stock_diamond_image,field_stock_videopath,field_stock_shape,field_stock_carat,field_stock_color,field_stock_clarity,field_stock_cut,field_stock_polish,field_stock_symmetry,field_stock_fluorescence,field_stock_diameter,field_stock_table,field_stock_depth,field_stock_certificate,field_stock_rap,field_stock_discount,field_stock_pr_pc,price__number,field_stock_bgm,field_stock_tabinc,field_stock_blackinc,field_stock_eyeclean,field_stock_parishicomments,field_stock_hacode,field_stock_weight,field_stock_girdle,field_stock_girdlecondition,field_stock_ca,field_stock_ch,field_stock_pa,field_stock_ph,field_stock_culet,field_stock_keytosymbols,field_stock_comments,field_stock_status1
218107,India,6375254194,https:\/\/videop.co.in\/imaged\/S-85F-3200\/S-85F-3200.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-85F-3200\u0026zoomslide=1\u0026id=218107,RD,1.00,F,VVS2,GD,VG,FR,FNT,5.87-6.11*4.05,58.00,67.60,GIA,11400,-64.70,4024,4024.200000,null,-,-,0,-,NO,1.00,THK-VTK,Faceted,40.00,18.00,40.00,42.50,N,Needle  Pinpoint  Indented Natural  Natural,null,S
218586,India,7373304505,https:\/\/videop.co.in\/imaged\/S-83A-100\/S-83A-100.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-83A-100\u0026zoomslide=1\u0026id=218586,RD,0.60,D,VVS1,EX,EX,EX,FNT,5.53-5.57*3.25,60.00,58.60,GIA,5600,-25.70,4160,2496.480000,null,-,-,0,-,NO,0.60,MED-,Faceted,31.50,12.00,41.20,43.50,N,Pinpoint  Cavity,null,S
221980,India,210000099380,https:\/\/videop.co.in\/imaged\/S-90F-17000\/S-90F-17000.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-90F-17000\u0026zoomslide=1\u0026id=221980,HE,1.50,G,IF,null,VG,VG,NONE,7.27-7.95*4.64,60.00,58.40,HRD,11000,-42.70,6302,9454.500000,null,-,-,0,-,NO,1.50,-,medium 5.0 % faceted,30.90,10.50,43.00,43.00,PO,null,null,L
220281,India,6372796950,https:\/\/videop.co.in\/imaged\/S-95B-201\/S-95B-201.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-95B-201\u0026zoomslide=1\u0026id=220281,RD,0.28,D,IF,EX,EX,EX,NONE,4.32-4.34*2.54,59.00,58.70,GIA,1550,34.30,2081,582.860000,null,-,-,0,-,NO,0.28,THN-MED,Faceted,31.50,12.50,41.20,43.50,N,Minor Details of Polish,null,S
222444,India,474138925,https:\/\/videop.co.in\/imaged\/S-100J-9000\/S-100J-9000.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-100J-9000\u0026zoomslide=1\u0026id=222444,HE,2.01,G,VS2,null,VG,VG,NONE,7.82-8.54*4.98,60.50,58.30,IGI,13000,-45.70,7059,14188.590000,null,-,-,0,-,NO,2.01,-,29,39.00,14.50,38.30,38.50,PO,null,null,S
220710,India,2377915641,https:\/\/videop.co.in\/imaged\/S-93C-1300\/S-93C-1300.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-93C-1300\u0026zoomslide=1\u0026id=220710,RD,2.01,I,VVS1,GD,VG,GD,NONE,7.58-7.73*5.05,60.00,66.00,GIA,13700,-48.70,7028,14126.480000,null,-,-,0,-,NO,2.01,MED-VTK,Faceted,40.00,17.00,40.00,42.00,N,Pinpoint  Feather  Natural,null,S
221807,India,472173543,https:\/\/videop.co.in\/imaged\/S-108I-14901\/S-108I-14901.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-108I-14901\u0026zoomslide=1\u0026id=221807,RD,1.00,J,SI1,EX,EX,EX,NONE,6.37-6.4*3.97,58.50,62.20,IGI,4900,-43.70,2758,2758.700000,null,-,-,0,NICE SI,NO,1.00,-,25,33.10,13.50,41.50,44.00,PO,null,N\/A,L
220108,India,6372787544,https:\/\/videop.co.in\/imaged\/S-90E-11501\/S-90E-11501.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-90E-11501\u0026zoomslide=1\u0026id=220108,RD,0.63,D,VVS1,EX,EX,EX,FNT,5.59-5.61*3.36,59.00,60.00,GIA,5600,-23.70,4272,2691.860000,null,-,-,0,-,NO,0.63,MED-STK,Faceted,31.50,12.50,41.80,44.50,N,Pinpoint,null,S
221345,India,6382000507,https:\/\/videop.co.in\/imaged\/S-87A-100\/S-87A-100.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-87A-100\u0026zoomslide=1\u0026id=221345,OV,2.01,G,SI1,null,EX,EX,FNT,9.49-6.78*4.04,62.00,59.60,GIA,10600,-30.70,7345,14765.060000,null,-,-,0,-,NO,2.01,ETK-,Faceted,42.50,18.20,30.70,30.40,N,Twinning Wisp  Crystal  Feather,Additional twinning wisps  clouds  pinpoints and surface graining are not shown.,L
221835,India,6382120897,https:\/\/videop.co.in\/imaged\/S-90H-24800\/S-90H-24800.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-90H-24800\u0026zoomslide=1\u0026id=221835,OV,1.80,N,VS1,null,EX,VG,NONE,8.69-6.39*4.36,57.00,68.20,GIA,3000,-35.70,1928,3472.200000,null,-,-,0,-,NO,1.80,ETK-,Faceted,42.40,20.10,35.80,36.60,N,Cloud  Crystal  Feather  Needle  Indented Natural,Additional clouds are not shown. Pinpoints are not shown.,L
222317,India,6382234459,https:\/\/videop.co.in\/imaged\/S-103H-32001\/S-103H-32001.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-103H-32001\u0026zoomslide=1\u0026id=222317,RD,0.33,E,VVS2,EX,EX,EX,NONE,4.52-4.53*2.69,59.00,59.50,GIA,2600,-34.70,1697,560.270000,null,-,-,0,-,NO,0.33,MED-STK,Faceted,32.00,13.00,41.00,43.50,N,Needle  Pinpoint  Cloud,null,S
224606,India,472174356,https:\/\/videop.co.in\/imaged\/S-125H-18101\/S-125H-18101.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-125H-18101\u0026zoomslide=1\u0026id=224606,RD,1.00,J,SI1,EX,EX,EX,NONE,6.41-6.46*3.92,59.00,60.90,IGI,4900,-43.70,2758,2758.700000,null,-,-,0,VS2 NICE SI    ,NO,1.00,-,25,31.30,12.50,41.40,44.00,PO,null,N\/A,S
223973,India,6385423469,https:\/\/videop.co.in\/imaged\/S-108H-10200\/S-108H-10200.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-108H-10200\u0026zoomslide=1\u0026id=223973,OV,2.01,L,VVS2,null,EX,EX,NONE,8.92-6.58*4.59,61.00,69.70,GIA,4900,-36.70,3101,6234.420000,null,-,-,0,-,NO,2.01,ETK-,Faceted,44.70,19.90,37.50,38.40,N,Needle  Cloud  Pinpoint,Additional clouds  additional pinpoints and surface graining are not shown.,S
220838,India,7388402441,https:\/\/videop.co.in\/imaged\/S-87G-3200\/S-87G-3200.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-87G-3200\u0026zoomslide=1\u0026id=220838,OV,2.01,I,SI2,null,VG,VG,NONE,8.95-6.64*4.54,58.00,68.40,GIA,7800,-35.70,5015,10080.950000,null,-,-,0,-,NO,2.01,MED-ETK,Faceted,43.90,20.40,36.10,36.80,N,Twinning Wisp  Feather  Crystal  Indented Natural  Cavity,Additional twinning wisps  pinpoints and surface graining are not shown.,L
221075,India,6382694129,https:\/\/videop.co.in\/imaged\/S-103D-8201\/S-103D-8201.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-103D-8201\u0026zoomslide=1\u0026id=221075,RD,0.91,F,IF,EX,EX,EX,NONE,6.32-6.34*3.82,59.00,60.40,GIA,10100,-11.70,8918,8115.650000,null,-,-,0,-,NO,0.91,THN-MED,Faceted,31.50,12.50,41.80,44.50,N,Minor Details of Polish,null,S
221468,India,1389062785,https:\/\/videop.co.in\/imaged\/S-94F-2301\/S-94F-2301.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-94F-2301\u0026zoomslide=1\u0026id=221468,RD,0.50,E,IF,EX,EX,VG,NONE,5.1-5.15*3.07,60.00,59.80,GIA,5400,-42.70,3094,1547.100000,null,-,-,0,-,NO,0.50,THN-STK,Faceted,31.50,12.50,41.00,43.00,N,Minor Details of Polish,null,S
221813,India,7388110842,https:\/\/videop.co.in\/imaged\/S-108A-101\/S-108A-101.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-108A-101\u0026zoomslide=1\u0026id=221813,RD,0.32,D,VVS2,EX,EX,EX,NONE,4.53-4.55*2.66,59.00,58.60,GIA,2800,-35.70,1800,576.130000,null,-,-,0,-,NO,0.32,THN-MED,Faceted,31.50,12.50,41.00,43.50,N,Needle  Pinpoint,null,S
221724,India,7388113655,https:\/\/videop.co.in\/imaged\/S-99C-600\/S-99C-600.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-99C-600\u0026zoomslide=1\u0026id=221724,HE,3.01,E,VS1,null,EX,EX,MED,8.58-9.93*5.85,59.00,59.00,GIA,24500,-50.70,12078,36356.290000,null,-,-,0,-,NO,3.01,STK-VTK,Faceted,37.90,14.90,39.90,39.20,N,Crystal  Feather  Pinpoint,null,L
221732,India,1387113646,https:\/\/videop.co.in\/imaged\/S-108F-5000\/S-108F-5000.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-108F-5000\u0026zoomslide=1\u0026id=221732,OV,2.01,E,VS1,null,EX,VG,NONE,9.01-6.64*4.62,56.00,69.60,GIA,16000,-40.70,9488,19070.880000,null,-,-,0,-,NO,2.01,VTK-ETK,Faceted,42.20,20.20,37.70,38.80,N,Cloud  Feather  Needle  Indented Natural  Natural,Additional clouds are not shown. Pinpoints are not shown.,L
224318,India,6382837898,https:\/\/videop.co.in\/imaged\/S-90I-27000\/S-90I-27000.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-90I-27000\u0026zoomslide=1\u0026id=224318,RD,1.00,L,VS1,EX,EX,VG,NONE,6.49-6.54*3.82,62.00,58.70,GIA,4000,-37.70,2492,2492.000000,null,-,-,0,INSPECTION ADVISABLE,NO,1.00,THN-STK,Faceted,33.00,12.50,41.00,43.00,N,Feather  Cloud  Natural,null,L
224432,India,2384640448,https:\/\/videop.co.in\/imaged\/S-114E-5600\/S-114E-5600.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-114E-5600\u0026zoomslide=1\u0026id=224432,OV,1.90,J,VVS1,null,EX,VG,FNT,8.86-6.56*4.55,57.00,69.40,GIA,6000,-32.70,4038,7672.200000,null,-,-,0,-,NO,1.90,THK-ETK,Faceted,42.60,20.10,37.90,39.30,N,Pinpoint  Feather,null,S
219058,India,5376343219,https:\/\/videop.co.in\/imaged\/S-75F-22400\/S-75F-22400.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-75F-22400\u0026zoomslide=1\u0026id=219058,OV,1.30,M,SI2,null,EX,VG,NONE,7.7-5.65*3.93,62.00,69.60,GIA,1900,-35.70,1221,1588.210000,null,-,-,1,L-  ,NO,1.30,VTK-ETK,Faceted,45.90,20.30,36.80,38.10,N,Crystal  Cloud  Natural,Additional clouds are not shown. Pinpoints are not shown.,S
218815,India,6372387272,https:\/\/videop.co.in\/imaged\/S-85H-5500\/S-85H-5500.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-85H-5500\u0026zoomslide=1\u0026id=218815,RD,1.00,H,VVS2,VG,EX,VG,NONE,6.11-6.22*3.97,57.00,64.30,GIA,8900,-41.70,5188,5188.700000,null,-,-,0,-,NO,1.00,THN-THK,Faceted,38.50,17.50,39.80,41.50,VSM,Indented Natural  Feather  Cloud  Natural,null,S
220041,India,5373758195,https:\/\/videop.co.in\/imaged\/S-97A-1200\/S-97A-1200.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-97A-1200\u0026zoomslide=1\u0026id=220041,RD,1.00,L,SI2,EX,EX,EX,FNT,6.4-6.35*3.98,59.00,62.40,GIA,3300,-30.70,2286,2286.900000,null,-,-,0, SI2+ ,NO,1.00,STK-,Faceted,33.00,13.00,41.80,44.50,N,Feather  Crystal  Needle,null,L
220463,India,2378835914,https:\/\/videop.co.in\/imaged\/S-95H-3200\/S-95H-3200.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-95H-3200\u0026zoomslide=1\u0026id=220463,OV,3.01,K,VS2,null,EX,EX,NONE,10.37-7.69*5.22,59.00,67.90,GIA,8500,-42.70,4870,14660.210000,null,-,-,0,-,NO,3.01,VTK-ETK,Faceted,44.90,20.40,37.10,38.70,N,Crystal  Feather  Cloud  Needle,Additional clouds are not shown. Pinpoints are not shown.,L
220803,India,5373917903,https:\/\/videop.co.in\/imaged\/S-103D-3501\/S-103D-3501.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-103D-3501\u0026zoomslide=1\u0026id=220803,RD,0.33,E,IF,EX,EX,EX,NONE,4.53-4.55*2.72,59.00,59.90,GIA,3000,-25.70,2229,735.570000,null,-,-,0,-,NO,0.33,THN-STK,Faceted,31.50,12.50,41.80,44.50,N,Minor Details of Polish,null,S
220936,India,7401593949,https:\/\/videop.co.in\/imaged\/S-78H-22200\/S-78H-22200.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-78H-22200\u0026zoomslide=1\u0026id=220936,OV,1.00,L,SI2,null,EX,VG,FNT,7.46-5.26*3.65,53.00,69.40,GIA,2300,-43.70,1294,1294.900000,null,-,-,0,K-,NO,1.00,THK-ETK,Faceted,37.90,17.70,39.30,41.10,N,Feather  Twinning Wisp  Crystal  Indented Natural  Needle,Pinpoints are not shown. Surface graining is not shown.,L
224736,India,472174366,https:\/\/videop.co.in\/imaged\/S-89K-16001\/S-89K-16001.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-89K-16001\u0026zoomslide=1\u0026id=224736,RD,1.00,K,VVS1,EX,EX,EX,NONE,6.35-6.39*3.94,62.00,61.80,IGI,5000,-46.70,2665,2665.000000,null,-,-,0,-,NO,1.00,-,25,33.40,12.50,41.90,44.50,PO,null,N\/A,S
218669,India,6371352100,https:\/\/videop.co.in\/imaged\/S-74J-27600\/S-74J-27600.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-74J-27600\u0026zoomslide=1\u0026id=218669,OV,1.40,I,SI2,null,EX,VG,FNT,8.02-5.83*4.02,57.00,68.90,GIA,3900,-37.70,2429,3401.580000,null,-,-,1,-,NO,1.40,VTK-ETK,Faceted,41.10,19.50,36.90,37.40,N,Crystal  Feather  Needle  Indented Natural  Natural,Clouds are not shown. Pinpoints are not shown.,L
220344,India,6371820607,https:\/\/videop.co.in\/imaged\/S-90D-9700\/S-90D-9700.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-90D-9700\u0026zoomslide=1\u0026id=220344,OV,2.01,I,VVS2,null,EX,VG,FNT,9.13-6.62*4.62,62.00,69.80,GIA,9200,-35.70,5915,11890.360000,null,-,-,0,-,NO,2.01,VTK-ETK,Faceted,41.50,17.80,39.30,41.00,N,Needle  Pinpoint  Feather,null,S
219548,India,6371602154,https:\/\/videop.co.in\/imaged\/S-76I-12600\/S-76I-12600.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-76I-12600\u0026zoomslide=1\u0026id=219548,OV,2.01,N,SI1,null,EX,EX,NONE,8.88-6.56*4.56,64.00,69.50,GIA,3600,-48.70,1846,3712.070000,null,-,-,0, M-  ,NO,2.01,ETK-,Faceted,44.50,18.70,37.10,38.80,N,Feather,null,L
220613,India,2374910822,https:\/\/videop.co.in\/imaged\/S-81B-300\/S-81B-300.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-81B-300\u0026zoomslide=1\u0026id=220613,HE,3.01,E,VS2,null,EX,EX,NONE,8.88-10.07*5.78,59.00,57.30,GIA,22000,-40.70,13045,39268.460000,null,-,-,0,-,NO,3.01,THK-VTK,Faceted,33.30,10.90,40.40,40.50,N,Crystal  Cloud  Needle,Additional clouds are not shown. Pinpoints are not shown.,L
221587,India,7388067394,https:\/\/videop.co.in\/imaged\/S-108B-500\/S-108B-500.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-108B-500\u0026zoomslide=1\u0026id=221587,RD,1.00,E,VVS2,VG,EX,VG,NONE,6.39-6.45*3.9,63.00,60.80,GIA,12400,-44.70,6857,6857.200000,null,-,-,0,INSPECTION ADVISABLE   ,NO,1.00,THN-STK,Faceted,32.50,12.00,41.80,44.50,N,Pinpoint  Feather  Natural,Clouds  additional pinpoints and surface graining are not shown.,S
221820,India,2384110936,https:\/\/videop.co.in\/imaged\/S-91D-1701\/S-91D-1701.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-91D-1701\u0026zoomslide=1\u0026id=221820,RD,0.25,D,VVS1,EX,EX,EX,FNT,4.16-4.19*2.42,59.00,58.10,GIA,1550,1.30,1570,392.540000,null,-,-,0,-,NO,0.25,THN-MED,Faceted,31.50,12.50,41.00,43.00,N,Pinpoint  Feather,null,S
221874,India,7388119516,https:\/\/videop.co.in\/imaged\/S-103J-38900\/S-103J-38900.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-103J-38900\u0026zoomslide=1\u0026id=221874,RD,1.00,L,SI2,EX,EX,EX,FNT,6.4-6.36*3.96,59.00,62.00,GIA,3300,-32.70,2220,2220.900000,null,-,-,0,-,NO,1.00,MED-STK,Faceted,35.00,14.50,41.20,43.50,N,Feather  Crystal  Cloud  Cavity  Needle  Indented Natural,An additional cloud is not shown. Pinpoints are not shown.,L
222065,India,5386189367,https:\/\/videop.co.in\/imaged\/S-90H-24600\/S-90H-24600.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-90H-24600\u0026zoomslide=1\u0026id=222065,OV,1.50,N,VVS2,null,EX,VG,NONE,7.98-6.01*4.18,58.00,69.50,GIA,3100,-48.70,1590,2385.450000,null,-,-,0,-,NO,1.50,ETK-,Faceted,44.10,20.60,36.90,36.70,N,Pinpoint  Feather  Natural,null,S
222207,India,5386213517,https:\/\/videop.co.in\/imaged\/S-108A-100\/S-108A-100.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-108A-100\u0026zoomslide=1\u0026id=222207,RD,2.00,D,VVS2,VG,VG,VG,NONE,7.72-7.84*5.04,57.00,64.70,GIA,25500,-44.70,14101,28203.000000,null,-,-,0,-,NO,2.00,STK-THK,Faceted,38.50,17.50,39.80,41.50,N,Needle  Pinpoint  Feather  Natural,Additional pinpoints are not shown.,S
219588,India,2378588215,https:\/\/videop.co.in\/imaged\/S-94E-1901\/S-94E-1901.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-94E-1901\u0026zoomslide=1\u0026id=219588,RD,0.32,F,IF,EX,EX,EX,NONE,4.52-4.54*2.64,60.00,58.20,GIA,2900,-21.70,2270,726.620000,null,-,-,0,F+  ,NO,0.32,THN-MED,Faceted,31.50,12.50,41.00,43.50,N,Minor Details of Polish,null,S
221608,India,2388074338,https:\/\/videop.co.in\/imaged\/S-100K-9800\/S-100K-9800.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-100K-9800\u0026zoomslide=1\u0026id=221608,OV,3.01,K,VS1,null,EX,VG,FNT,10.55-7.78*5.17,59.00,66.40,GIA,9000,-40.70,5337,16064.370000,null,-,-,0,-,NO,3.01,VTK-ETK,Faceted,43.90,20.10,36.60,37.40,N,Crystal  Feather  Needle  Pinpoint  Indented Natural,Additional pinpoints are not shown. Clouds are not shown.,L
221033,India,7371967613,https:\/\/videop.co.in\/imaged\/S-88H-5400\/S-88H-5400.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-88H-5400\u0026zoomslide=1\u0026id=221033,OV,1.70,E,VVS2,null,EX,VG,STR,8.67-6.3*4.36,63.00,69.30,GIA,11900,-50.70,5866,9973.390000,null,-,-,0,-,NO,1.70,THK-ETK,Faceted,42.40,17.30,39.00,41.70,N,Cloud  Feather,null,S
224331,India,3395347296,https:\/\/videop.co.in\/imaged\/S-125G-14801\/S-125G-14801.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-125G-14801\u0026zoomslide=1\u0026id=224331,RD,0.70,K,VS2,EX,EX,EX,NONE,5.72-5.76*3.48,59.00,60.70,GIA,2500,-32.70,1682,1177.750000,null,-,-,0,INSPECTION ADVISABLE,NO,0.70,MED-STK,Faceted,31.50,12.50,41.80,44.50,N,Crystal  Cloud,null,S
224732,India,2386731786,https:\/\/videop.co.in\/imaged\/S-114I-26400\/S-114I-26400.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-114I-26400\u0026zoomslide=1\u0026id=224732,OV,1.80,U-V,VS1,null,EX,VG,NONE,9.14-6.52*3.9,59.00,59.80,GIA,3000,-40.70,1778,3202.200000,null,-,-,0,-,NO,1.80,VTK-ETK,Faceted,39.80,16.90,31.20,31.00,N,Feather  Pinpoint,Additional pinpoints are not shown.,S
226033,India,6391869557,https:\/\/videop.co.in\/imaged\/S-145D-19800\/S-145D-19800.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-145D-19800\u0026zoomslide=1\u0026id=226033,RD,1.00,S-T,VS1,GD,VG,VG,STR,6.03-6.1*4.05,57.00,66.80,GIA,3500,-62.70,1305,1305.500000,null,-,-,0,Q-R,NO,1.00,THK-VTK,Faceted,40.00,18.50,39.80,41.50,N,Indented Natural  Cloud  Natural,null,S
226552,India,7392750246,https:\/\/videop.co.in\/imaged\/S-146D-3200\/S-146D-3200.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-146D-3200\u0026zoomslide=1\u0026id=226552,RD,1.00,I,VS2,VG,EX,VG,NONE,6.3-6.34*3.92,55.00,62.10,GIA,6500,-37.70,4049,4049.500000,null,-,-,0,VS1,NO,1.00,MED-THK,Faceted,35.50,16.00,39.80,41.50,VSM,Cloud  Indented Natural  Feather  Natural,Additional clouds are not shown. Pinpoints are not shown.,L
223366,India,478104928,https:\/\/videop.co.in\/imaged\/S-101N-18300\/S-101N-18300.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-101N-18300\u0026zoomslide=1\u0026id=223366,OV,1.40,G,SI2,null,VG,VG,NONE,8.41-5.92*3.63,58.00,61.30,IGI,4600,-50.70,2267,3174.920000,null,-,-,1,-,NO,1.40,-,16,42.60,19.50,30.90,30.00,PO,null,null,L
221287,India,2377998724,https:\/\/videop.co.in\/imaged\/S-90D-8300\/S-90D-8300.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-90D-8300\u0026zoomslide=1\u0026id=221287,OV,1.50,G,VVS1,null,EX,EX,NONE,8.44-6*4.09,57.00,68.10,GIA,10600,-38.70,6497,9746.700000,BR1,-,-,0,-,NO,1.50,VTK-ETK,Faceted,43.30,20.10,37.20,38.30,N,Needle  Pinpoint  Cloud  Feather  Cavity  Natural,null,S
223485,India,476167546,https:\/\/videop.co.in\/imaged\/S-123F-5100\/S-123F-5100.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-123F-5100\u0026zoomslide=1\u0026id=223485,RD,1.30,H,VVS2,EX,EX,EX,NONE,6.93-6.98*4.33,58.50,62.10,IGI,8900,-42.70,5099,6629.610000,null,-,-,0,-,NO,1.30,-,25,32.40,13.00,41.70,44.50,PO,null,N\/A,L
223698,India,468199784,https:\/\/videop.co.in\/imaged\/S-122H-9900\/S-122H-9900.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-122H-9900\u0026zoomslide=1\u0026id=223698,RD,1.20,K,VVS1,EX,EX,EX,NONE,6.71-6.75*4.27,56.00,63.40,IGI,5000,-41.70,2915,3498.000000,null,-,-,0,-,NO,1.20,-,25,36.50,16.50,41.00,43.50,PO,null,null,S
222145,India,2387204289,https:\/\/videop.co.in\/imaged\/S-108G-7601\/S-108G-7601.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-108G-7601\u0026zoomslide=1\u0026id=222145,RD,0.32,F,VVS2,EX,EX,EX,NONE,4.52-4.55*2.64,60.00,58.30,GIA,2500,-31.70,1707,546.400000,null,-,-,0,INSPECTION ADVISABLE   ,NO,0.32,THN-MED,Faceted,31.50,12.50,41.00,43.50,N,Cloud  Needle  Pinpoint  Natural,null,S
226504,India,490162900,https:\/\/videop.co.in\/imaged\/S-116G-6800\/S-116G-6800.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-116G-6800\u0026zoomslide=1\u0026id=226504,HE,1.50,H,VVS2,null,EX,EX,NONE,6.62-7.84*4.79,59.00,61.10,IGI,8700,-34.70,5681,8521.650000,null,-,-,0,G,NO,1.50,-,21,41.20,16.00,40.80,40.00,PO,null,N\/A,S
226589,India,474137412,https:\/\/videop.co.in\/imaged\/S-143G-17100\/S-143G-17100.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-143G-17100\u0026zoomslide=1\u0026id=226589,RD,0.81,I,VVS2,VG,EX,VG,VSL,5.75-5.83*3.71,57.00,64.00,IGI,4000,-43.70,2252,1824.120000,null,-,-,0,H,NO,0.81,-,16,38.60,17.50,39.70,41.50,PO,null,N\/A,S
226560,India,7396868126,https:\/\/videop.co.in\/imaged\/S-145D-17100\/S-145D-17100.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-145D-17100\u0026zoomslide=1\u0026id=226560,RD,1.00,Q-R,VS2,VG,VG,VG,FNT,6.23-6.3*4.01,61.00,64.10,GIA,3400,-55.70,1506,1506.200000,null,-,-,0,-,NO,1.00,STK-THK,Faceted,35.00,13.50,42.00,45.00,N,Feather  Crystal  Cloud  Pinpoint  Natural,Additional clouds  additional pinpoints and internal graining are not shown.,S
221789,India,1388117808,https:\/\/videop.co.in\/imaged\/S-93F-6200\/S-93F-6200.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-93F-6200\u0026zoomslide=1\u0026id=221789,RD,1.40,D,VVS2,EX,EX,EX,V.STR,7.03-7.1*4.48,55.00,63.40,GIA,13400,-40.70,7946,11124.680000,null,-,-,0,  V.STR+,NO,1.40,THN-STK,Faceted,36.50,17.00,40.60,43.00,N,Pinpoint  Indented Natural  Natural,null,S
223956,India,5386422661,https:\/\/videop.co.in\/imaged\/S-103G-26701\/S-103G-26701.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-103G-26701\u0026zoomslide=1\u0026id=223956,OV,0.70,D,I1,null,VG,VG,NONE,7.47-5.24*2.85,63.00,54.30,GIA,2300,-46.70,1225,858.130000,null,-,-,1, SI3- ,NO,0.70,THN-THK,Faceted,29.70,10.50,37.50,39.50,N,Crystal,null,S
226333,India,2215778881,https:\/\/videop.co.in\/imaged\/S-138F-1600\/S-138F-1600.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-138F-1600\u0026zoomslide=1\u0026id=226333,RD,0.83,D,VVS1,EX,EX,EX,FNT,6.04-6.07*3.65,59.00,60.40,GIA,6900,-8.70,6299,5228.750000,null,-,-,0,  FNT+,NO,0.83,MED-STK,Faceted,34.50,14.00,40.60,43.00,N,Pinpoint  Feather,null,S
226537,India,1216779055,https:\/\/videop.co.in\/imaged\/S-145D-21101\/S-145D-21101.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-145D-21101\u0026zoomslide=1\u0026id=226537,RD,0.50,K,SI1,EX,EX,EX,NONE,5.04-5.08*3.15,59.00,62.20,GIA,1900,-35.70,1221,610.850000,null,-,-,0,-,NO,0.50,MED-STK,Faceted,33.00,13.50,41.60,44.50,N,Crystal  Feather,null,S
226696,India,5211686963,https:\/\/videop.co.in\/imaged\/S-122G-8000\/S-122G-8000.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-122G-8000\u0026zoomslide=1\u0026id=226696,OV,2.01,K,VS1,null,EX,EX,NONE,9-6.67*4.64,65.00,69.50,GIA,6200,-38.70,3800,7639.210000,null,-,-,0,-,NO,2.01,VTK-ETK,Faceted,42.20,15.80,39.80,42.90,N,Needle  Cloud  Pinpoint,Additional clouds are not shown. Surface graining is not shown.,L
