No,STONEID,SHAPE,CARAT,COLOR,CLARITY,CUT,POLISH,SYMMETRY,FLOUR,CERTI_NAME,SHADE,EFAC,SINC,TINC,SOINC,TBINC,SBINC,EYECLEAN,LOCATION,HA,CULET,LUSTER,RAP,FINALGRATE,ISPHOTO,ISFANCY,ISNEWARRIVAL,PHOTOPATH,MOVIEPATH,CERTIPATH,CANGLE,CHEIGHT,PANGLE,PHEIGHT,CERTINO,DIAMETER,GIRDLE,GIRDLEDESC,HEIGHT,LENGTH,WIDTH,KEYTOSYMBOL,LOWERHALF,STARLENGTH,RATIO,TABLE,DEPTH,COMMENT,FANCYCOLOR,INTENSITY,OVERTONE,DISC,PERCARAT,AMOUNT
3790,76059,R,0.4,I,VS2,VG,VG,VG,FNT,GIA,LIGHT BROWN,NONE,N,FTR,N,N,N,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,2100,961.85,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/76059.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6382796542.Pdf,33.5,14,41,43.5,6382796542,4.715,4.5,ETN to STK,2.9,4.73,4.7,Indented Natural  Feather,75,50,1.01,58,61.4,,,,,54.19761904762,961.85,384.74
3791,87781,R,0.34,H,SI1,EX,EX,EX,NON,GIA,VERY LIGHT BROWN,NONE,FTR,WXTL,N,N,BPP,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,1800,1081.53,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/87781.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/5403076317.Pdf,34.5,14.5,41.8,44.5,5403076317,4.44,4,MED to STK,2.8,4.45,4.43,Crystal  Feather  Cloud,75,45,1,58,63,,,,,39.915,1081.53,367.7202
3792,88765,R,0.3,K,VS2,EX,EX,EX,NON,GIA,LIGHT BROWN,NONE,N,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,1400,792.93,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/88765.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2397666145.Pdf,32.5,13,41,43,2397666145,4.37,3.5,MED to STK,2.6,4.38,4.36,Crystal,80,50,1,60,59.5,,,,,43.36214285715,792.93,237.879
3793,88917,R,0.34,F,VS1,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,CLD,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2300,1404.61,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/88917.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6402195127.Pdf,36,16.5,41,43.5,6402195127,4.445,3.5,MED to STK,2.81,4.46,4.43,Cloud  Crystal  Indented Natural,80,45,1.01,56,63.1,,,,,38.93,1404.61,477.5674
3794,89930,R,0.3,K,VS1,EX,EX,VG,NON,GIA,LIGHT BROWN,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,1500,738.75,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/89930.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/5396768560.Pdf,36,16,41,43,5396768560,4.29,3,MED to STK,2.67,4.3,4.28,Feather  Pinpoint  Indented Natural,75,45,1,56,62.2,,,,,50.75,738.75,221.625
3795,89987,R,0.3,I,SI1,EX,EX,EX,NON,GIA,VERY LIGHT BROWN,NONE,CLD,N,N,N,BGPP,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,1600,953.48,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/89987.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1405230969.Pdf,35,15.5,41,43.5,1405230969,4.305,3,THN to MED,2.68,4.32,4.29,Cloud  Feather,75,50,1.01,56,62.2,,,,,40.4075,953.48,286.044
3796,87958,R,0.3,E,VS2,EX,VG,EX,NON,GIA,VERY LIGHT BROWN,NONE,FTR,N,SM,N,N,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,2300,1268.68,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/87958.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2407106097.Pdf,33,13,41.6,44,2407106097,4.34,3.5,THN to STK,2.64,4.35,4.33,Cloud,75,50,1,59,60.9,,,,,44.84,1268.68,380.604
3797,88806,R,0.33,I,VVS2,EX,EX,EX,MED,GIA,VERY LIGHT BROWN,NONE,N,N,SM,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2100,1065.28,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/88806.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7392642252.Pdf,36,16,40.6,42.5,7392642252,4.435,3.5,MED to STK,2.76,4.44,4.43,Feather  Pinpoint  Internal Graining,75,50,1,56,62.3,,,,,49.27238095239,1065.28,351.5424
3798,89892,R,0.3,I,SI1,EX,VG,VG,STG,GIA,MIXED TINGE,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,50%,NON,VERY GOOD,1600,788,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/89892.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6395816728.Pdf,35.5,14.5,41.2,43.5,6395816728,4.315,3.5,THN to STK,2.66,4.33,4.3,Crystal  Feather,75,45,1.01,58,61.8,,,,,50.75,788,236.4
3799,75373,R,0.4,J,VS1,EX,EX,EX,STG,GIA,VERY LIGHT BROWN,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,100%,NON,VERY GOOD,1900,926.39,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/75373.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6395140436.Pdf,36,15.5,40.6,42.5,6395140436,4.735,3,MED to STK,2.92,4.75,4.72,Cloud  Feather  Pinpoint  Indented Natural,80,50,1.01,57,61.6,,,,,51.24263157895,926.39,370.556
3800,88107,R,0.3,F,SI1,VG,VG,EX,NON,GIA,VERY LIGHT BROWN,NONE,FTR,FTR,SM,BPP,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2000,1172.15,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/88107.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/3395621043.Pdf,33.5,13.5,40.8,43,3395621043,4.365,3.5,VTN to MED,2.61,4.38,4.35,Feather,75,50,1.01,60,59.8,,,,,41.3925,1172.15,351.645
3801,88916,R,0.3,I,VVS2,EX,EX,VG,NON,GIA,LIGHT BROWN,NONE,FTR,N,SM,N,N,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,2100,972.2,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/88916.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1408195184.Pdf,33,12.5,41.8,44.5,1408195184,4.33,4,MED to STK,2.63,4.34,4.32,Pinpoint  Feather  Indented Natural  Natural,80,50,1,61,60.8,,,,,53.70476190477,972.2,291.66
3802,89290,R,0.3,E,SI1,VG,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,SM,N,N,75%EYECLEAN,INDIA,NO,NON,EXCELLENT,2100,1168.7,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/89290.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6402205723.Pdf,34,15,40.8,43,6402205723,4.29,3.5,MED to STK,2.64,4.31,4.27,Cavity  Feather,80,45,1.01,55,61.6,,,,,44.34761904762,1168.7,350.61
3803,89855,R,0.3,G,SI1,EX,EX,VG,NON,GIA,VERY LIGHT BROWN,NONE,FTR,N,SM,N,N,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,1900,1094.83,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/89855.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6392769799.Pdf,33,15,40.8,43,6392769799,4.285,4,MED to STK,2.67,4.3,4.27,Feather  Indented Natural,80,50,1.01,54,62.2,,,,,42.37736842106,1094.83,328.449
3804,91580,R,0.3,J,VS2,EX,EX,EX,FNT,GIA,VERY LIGHT BROWN,NONE,WXTL,N,SM,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,1600,992.88,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/91580.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6391815590.Pdf,35.5,15,40.6,43,6391815590,4.335,3.5,MED to STK,2.66,4.35,4.32,Crystal  Feather,80,50,1.01,58,61.3,,,,,37.945,992.88,297.864
3805,86386,R,0.3,F,VS1,EX,EX,EX,FNT,GIA,VERY LIGHT BROWN,NONE,FTR,N,N,N,BPP,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2300,1313.99,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/86386.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7396490288.Pdf,32,13.5,41.2,43.5,7396490288,4.385,3,MED,2.64,4.4,4.37,Crystal  Feather  Pinpoint  Needle,80,50,1.01,58,60.1,,,,,42.87,1313.99,394.197
3806,86752,R,0.3,G,SI1,EX,EX,EX,FNT,GIA,VERY LIGHT BROWN,NONE,FTR,CLD,SM,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,1900,1094.83,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/86752.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2398505013.Pdf,35,16,41,43.5,2398505013,4.315,3,THN to MED,2.69,4.33,4.3,Cloud  Crystal  Feather,80,50,1.01,54,62.3,,,,,42.37736842106,1094.83,328.449
3807,86768,R,0.3,E,VS2,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,CLD,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2300,1495.23,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/86768.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6392504913.Pdf,35.5,15.5,40.8,43,6392504913,4.295,3.5,MED to STK,2.67,4.31,4.28,Crystal  Cloud,80,50,1.01,56,62.2,,,,,34.99,1495.23,448.569
3808,75821,R,0.5,J,VVS1,EX,VG,EX,FNT,GIA,LIGHT BROWN,NONE,N,N,N,N,N,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,2800,1516.9,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/75821.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=75821,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6392152305.Pdf,34,15,40.8,43,6392152305,5.155,3,MED to STK,3.12,5.17,5.14,Pinpoint  Surface Graining,75,50,1.01,55,60.6,,,,,45.825,1516.9,758.45
3809,76052,R,0.5,F,VS1,G,VG,G,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,4200,1965.08,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/76052.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=76052,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2386794788.Pdf,39.5,17.5,40.4,42.5,2386794788,4.86,6.5,MED to VTK,3.21,4.87,4.85,Feather  Pinpoint,75,50,1,58,66,,,,,53.21238095239,1965.08,982.54
3810,79238,RAM,0.5,F,VVS2,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,P2,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2900,1356.84,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/79238.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=79238,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2396513455.Pdf,0,0,0,0,2396513455,4.275,8,ETK,2.95,4.4,4.15,Cloud,50,50,1.06,58,71,,,,,53.21241379311,1356.84,678.42
3811,87165,R,0.35,G,VS1,EX,EX,EX,NON,GIA,VERY LIGHT BROWN,NONE,CLD,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2200,1408.55,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/87165.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6401037779.Pdf,35.5,15.5,41,43,6401037779,4.475,4,MED to STK,2.81,4.49,4.46,Cloud,80,50,1.01,57,62.9,,,,,35.975,1408.55,492.9925
3812,90106,R,0.3,H,VS2,EX,EX,EX,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,N,SM,BPP,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2000,1329.75,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/90106.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/5406239315.Pdf,33,13.5,41,43.5,5406239315,4.315,4,MED to STK,2.63,4.32,4.31,Feather,80,50,1,58,60.8,,,,,33.5125,1329.75,398.925
3813,90677,R,0.33,F,VS2,EX,EX,EX,NON,GIA,VERY LIGHT BROWN,NONE,P2,FTR,SM,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2200,1343.54,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/90677.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2396768458.Pdf,33,12.5,41.6,44,2396768458,4.505,3.5,THN to MED,2.71,4.52,4.49,Cloud  Crystal,80,50,1.01,62,60,,,,,38.93,1343.54,443.3682
3814,75858,R,0.5,F,SI1,EX,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,BPP,75%EYECLEAN,INDIA,50%,NON,EXCELLENT,3300,2129.08,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/75858.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=75858,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2396152595.Pdf,35,15.5,40.8,43,2396152595,5.065,4,THN to STK,3.17,5.09,5.04,Feather  Cloud  Twinning Wisp,75,50,1.01,56,62.5,,,,,35.48242424243,2129.08,1064.54
3815,76005,R,0.4,G,SI2,EX,EX,VG,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,WXTL,N,SM,N,N,NO EYECLEAN,INDIA,50%,NON,EXCELLENT,1900,1038.68,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/76005.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1383796201.Pdf,34.5,14,41,43,1383796201,4.755,3.5,MED to STK,2.89,4.77,4.74,Feather,75,45,1.01,59,60.9,,,,,45.33263157895,1038.68,415.472
3816,76387,R,0.7,F,SI2,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WINC,N,BPP,BPP,NO EYECLEAN,INDIA,80%,NON,EXCELLENT,3500,2361.54,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/76387.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=76387,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2394248005.Pdf,33,13,41.6,44,2394248005,5.77,3.5,THN to MED,3.51,5.78,5.76,Twinning Wisp  Feather  Knot,80,50,1,60,60.8,,,,,32.52742857143,2361.54,1653.078
3817,76461,R,0.5,F,SI1,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,FTR,N,BPP,BPP,75%EYECLEAN,INDIA,80%,NON,EXCELLENT,3300,2291.6,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/76461.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=76461,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6392247264.Pdf,34.5,15.5,40.6,42.5,6392247264,5.085,4,MED to STK,3.17,5.09,5.08,Crystal  Knot  Feather,80,50,1,54,62.3,,,,,30.55757575758,2291.6,1145.8
3818,77151,R,0.37,F,SI1,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,WXTL,N,SM,N,BPP,75%EYECLEAN,INDIA,80%,NON,EXCELLENT,2000,1260.8,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/77151.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1397178154.Pdf,35,15,40.8,43,1397178154,4.605,4,MED to STK,2.86,4.62,4.59,Crystal  Feather  Cloud,80,50,1.01,56,62.1,,,,,36.96,1260.8,466.496
3819,77680,R,0.5,G,SI2,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,BPP,75%EYECLEAN,INDIA,80%,NON,EXCELLENT,2600,1767.09,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/77680.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=77680,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7398293613.Pdf,36.5,16,41,43.5,7398293613,5.055,3.5,THN to STK,3.18,5.07,5.04,Feather,80,50,1.01,57,63,,,,,32.035,1767.09,883.545
3820,86381,R,0.3,F,SI1,EX,EX,EX,NON,GIA,LIGHT  MILKY,NONE,WINC,WINC,SM,N,N,100%EYECLEAN,INDIA,80%,NON,VERY GOOD,2000,1063.8,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/86381.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6395489697.Pdf,35.5,15,41,43.5,6395489697,4.305,3.5,MED to STK,2.67,4.32,4.29,Cloud,80,50,1.01,58,62.1,,,,,46.81,1063.8,319.14
3821,87804,R,0.3,L,VS2,EX,EX,EX,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,WXTL,CLD,N,BPP,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,1200,780.12,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/87804.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7401072718.Pdf,34,16,40.8,43,7401072718,4.345,3,THN to MED,2.7,4.36,4.33,Cloud  Crystal  Feather,75,45,1.01,52,62.1,,,,,34.99,780.12,234.036
3822,86885,R,0.3,E,VS2,EX,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,PAVILION SMALL,P2,CLD,SM,N,BPP,75%EYECLEAN,INDIA,50%,NON,EXCELLENT,2300,1325.32,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/86885.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6392506173.Pdf,34.5,14,41.2,43.5,6392506173,4.31,4,MED to STK,2.66,4.33,4.29,Crystal  Cloud,75,50,1.01,59,61.6,,,,,42.37739130435,1325.32,397.596
3823,87058,R,0.3,F,VS1,EX,EX,EX,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2300,1370.63,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/87058.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/5403038262.Pdf,35,15,41.2,43.5,5403038262,4.275,4,MED to STK,2.67,4.29,4.26,Crystal  Feather  Indented Natural  Pinpoint,80,45,1.01,57,62.4,,,,,40.40739130435,1370.63,411.189
3824,87383,R,0.3,E,SI1,EX,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WINC,SM,N,BPP,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,2100,1230.76,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/87383.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2396543223.Pdf,36,15.5,41.2,43.5,2396543223,4.285,3.5,THN to STK,2.67,4.3,4.27,Feather  Cloud  Crystal  Indented Natural,75,45,1.01,58,62.3,,,,,41.39238095239,1230.76,369.228
3825,87689,R,0.3,E,VS2,VG,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,WXTL,N,N,N,N,100%EYECLEAN,INDIA,80%,VERY SMALL,EXCELLENT,2300,1280.01,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/87689.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6402100522.Pdf,34,14,41.4,44,6402100522,4.295,4,VTN to STK,2.66,4.31,4.28,Feather  Crystal  Indented Natural,80,45,1.01,58,61.9,,,,,44.34739130435,1280.01,384.003
3826,87702,R,0.3,E,SI1,VG,VG,VG,NON,GIA,LIGHT  MILKY,PAVILION MEDIUM,P2,CLD,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2100,1034.25,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/87702.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6402097681.Pdf,36.5,16,40.6,42.5,6402097681,4.28,3,THN to STK,2.64,4.29,4.27,Cloud,75,50,1,56,61.7,,,,,50.75,1034.25,310.275
3827,87844,R,0.3,F,SI1,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,BXTL,75%EYECLEAN,INDIA,80%,NON,EXCELLENT,2000,1270.65,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/87844.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1407106147.Pdf,36,15.5,41.2,43.5,1407106147,4.3,3.5,THN to STK,2.69,4.31,4.29,Crystal  Twinning Wisp  Feather,75,50,1,57,62.5,,,,,36.4675,1270.65,381.195
3828,88079,R,0.3,E,SI2,VG,EX,G,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WINC,SM,BPP,BPP,NO EYECLEAN,INDIA,NO,SMALL,EXCELLENT,1800,913.1,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/88079.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6401125475.Pdf,32,12.5,40.8,43,6401125475,4.37,3.5,MED to STK,2.58,4.39,4.35,Feather  Cloud  Twinning Wisp  Cavity,75,50,1.01,60,59.1,,,,,49.27222222223,913.1,273.93
3829,75604,R,0.52,F,I1,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,WXTL,FTR,N,BPP,BPP,75%EYECLEAN,INDIA,80%,NON,EXCELLENT,2000,1398.7,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/75604.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=75604,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7396143843.Pdf,33.5,13,40.8,43,7396143843,5.235,3.5,MED to STK,3.12,5.24,5.23,Crystal  Feather,75,50,1,61,59.7,,,,,30.065,1398.7,727.324
3830,88217,R,0.3,K,VVS2,EX,EX,EX,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,SM,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,1600,1040.16,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/88217.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2396622372.Pdf,33.5,14.5,41.8,44.5,2396622372,4.285,4,MED to STK,2.69,4.29,4.28,Indented Natural,80,50,1,56,62.8,,,,,34.99,1040.16,312.048
3831,88397,R,0.3,E,I1,EX,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,MD,N,N,100%EYECLEAN,INDIA,50%,NON,VERY GOOD,1400,917.04,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/88397.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6395620651.Pdf,36,15.5,40.8,43,6395620651,4.28,4,MED to STK,2.66,4.31,4.25,Feather,80,50,1.01,58,62.2,,,,,34.49714285715,917.04,275.112
3832,88652,R,0.3,E,VS2,VG,EX,G,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,WXTL,N,SM,N,BGPP,100%EYECLEAN,INDIA,NO,SMALL,EXCELLENT,2300,1166.73,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/88652.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1397666042.Pdf,35.5,15.5,40.4,42,1397666042,4.285,3.5,MED to THK,2.63,4.3,4.27,Crystal  Cavity  Twinning Wisp  Feather,75,50,1.01,56,61.3,,,,,49.27260869566,1166.73,350.019
3833,88945,R,0.3,E,VS2,EX,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,SM,N,N,75%EYECLEAN,INDIA,50%,NON,EXCELLENT,2300,1257.35,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/88945.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2404202581.Pdf,34,14,41,43,2404202581,4.305,3.5,MED to STK,2.63,4.32,4.29,Crystal  Cloud  Feather,80,50,1.01,58,61.1,,,,,45.33260869566,1257.35,377.205
3834,89256,R,0.3,E,VS2,VG,VG,G,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WINC,N,N,N,75%EYECLEAN,INDIA,NO,NON,EXCELLENT,2300,1155.41,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/89256.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7403208735.Pdf,32.5,12.5,41.6,44,7403208735,4.315,4,THN to THK,2.63,4.32,4.31,Cavity  Crystal  Cloud  Feather,75,50,1,61,60.9,,,,,49.7647826087,1155.41,346.623
3835,89850,R,0.3,F,VVS2,EX,EX,EX,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2500,1502.13,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/89850.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2398770914.Pdf,33,14.5,41,43,2398770914,4.33,3.5,MED to STK,2.66,4.34,4.32,Feather  Pinpoint  Cloud,80,45,1,55,61.4,,,,,39.9148,1502.13,450.639
3836,90010,R,0.3,E,VS1,EX,VG,EX,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,WXTL,N,N,N,N,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,2400,1300.2,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/90010.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2406230477.Pdf,35,16,40.6,43,2406230477,4.3,3.5,THN to STK,2.67,4.32,4.28,Crystal  Needle  Feather  Manufacturing Remnant,80,45,1.01,55,62.2,,,,,45.825,1300.2,390.06
3837,75719,R,0.5,K,VVS2,EX,EX,VG,NON,GIA,LIGHT BROWN,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2300,1200.72,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/75719.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=75719,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2394151466.Pdf,36.5,16,40.6,42.5,2394151466,5.055,3.5,MED to STK,3.14,5.07,5.04,Indented Natural  Needle  Pinpoint  Surface Graining,75,50,1.01,57,62.2,,,,,47.7947826087,1200.72,600.36
